input_params
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/2f6c69cedc501011b8c4010df9361223_1080_1920.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":34388554709,""type"":2,""approve_id"":""黑药广审（文）第261203-04905号"",""effect"":""清热，平肝,明目。用于惊风抽搐,外治目赤肿痛，咽喉肿痛。"",""product_name"":""【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""不良反应或禁忌详见药品说明书""},""user_info"":{""user_id"":74930797}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/e754db8bd461ae7e9527fc3b65dc6ff9_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":73801194843,""type"":3,""approve_id"":""京食健广审（文）第260121-01035号"",""effect"":"""",""product_name"":""健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂"",""suitable_crowd"":""血脂偏高者"",""unsuitable_crowd"":""少年儿童、孕妇、哺乳期妇女"",""tip"":"""",""notice"":""保健食品不是药物，不能代替药物治疗疾病""},""user_info"":{""user_id"":66582666}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/35ce4ae82401b9255d83e63a2e3bc950_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":73801194843,""type"":3,""approve_id"":""京食健广审（文）第240920-01035号"",""effect"":"""",""product_name"":""健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂"",""suitable_crowd"":""血脂偏高者"",""unsuitable_crowd"":""少年儿童、孕妇、哺乳期妇女"",""tip"":"""",""notice"":""保健食品不是药物，不能代替药物治疗疾病""},""user_info"":{""user_id"":66352947}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/7211fd316224518547be8bb10838efe6_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":73801194843,""type"":3,""approve_id"":""京食健广审（文）第240920-01035号"",""effect"":"""",""product_name"":""健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂"",""suitable_crowd"":""血脂偏高者"",""unsuitable_crowd"":""少年儿童、孕妇，哺乳期妇女"",""tip"":"""",""notice"":""保健食品不是药物，不能代替药物治疗疾病""},""user_info"":{""user_id"":66092829}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/fcf69f9a9cc762982d952aecc563893c_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":73801194843,""type"":3,""approve_id"":""京食健广审（文）第240920-01035号"",""effect"":"""",""product_name"":""健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂"",""suitable_crowd"":""血脂偏高者"",""unsuitable_crowd"":""少年儿童、孕妇，哺乳期妇女"",""tip"":"""",""notice"":""保健食品不是药物，不能代替药物治疗疾病""},""user_info"":{""user_id"":66092827}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/9b6ab6972a624720c0a5a004a38b3314_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":73801194843,""type"":3,""approve_id"":""京食健广审（文）第240920-01035号"",""effect"":"""",""product_name"":""健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂"",""suitable_crowd"":""血脂偏高者"",""unsuitable_crowd"":""少年儿童、孕妇，哺乳期妇女"",""tip"":"""",""notice"":""保健食品不是药物，不能代替药物治疗疾病""},""user_info"":{""user_id"":65796497}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/ff3dd4fd98bfe1ab70c96840e9c2d787_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":73801194843,""type"":3,""approve_id"":""京食健广审第240920-01035号"",""effect"":"""",""product_name"":""健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂"",""suitable_crowd"":""血脂偏高者"",""unsuitable_crowd"":""少年儿童、孕妇，哺乳期妇女"",""tip"":"""",""notice"":""保健食品不是药物，不能代替药物治疗疾病""},""user_info"":{""user_id"":65796496}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/c9ad5b487b9717e6f0c39f093061bc82_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":73801194843,""type"":3,""approve_id"":""京食健广审（文）第240920-01035号"",""effect"":"""",""product_name"":""健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂"",""suitable_crowd"":""血脂偏高者"",""unsuitable_crowd"":""少年儿童、孕妇，哺乳期妇女"",""tip"":"""",""notice"":""保健食品不是药物，不能代替药物治疗疾病""},""user_info"":{""user_id"":65796495}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/ef3cec3e7a48481889300d12be46ba8e_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":34388554709,""type"":2,""approve_id"":""黑药广审（文）第261203-04905号"",""effect"":""清热，平肝,明目。用于惊风抽搐,外治目赤肿痛，咽喉肿痛。"",""product_name"":""【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""不良反应或禁忌详见药品说明书""},""user_info"":{""user_id"":62675152}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/b8332721587deab01595da0b58f53cde_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":73801194843,""type"":3,""approve_id"":""京食健广审（文）第240920-01035号"",""effect"":"""",""product_name"":""健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂"",""suitable_crowd"":""血脂偏高者"",""unsuitable_crowd"":""少年儿童、孕妇、哺乳期妇女"",""tip"":"""",""notice"":""保健食品不是药物，不能代替药物治疗疾病""},""user_info"":{""user_id"":61947287}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/0a070adc26db06b1f7e6dc9b5e16fab5_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":83022858144,""type"":2,""approve_id"":""黑药广审（视）第270331-05439号"",""effect"":""益气养阴，生津止渴。用于气阴两虚证糖尿病的辅助治疗，可改善倦怠乏力、气短懒言、口渴喜饮、五心烦热、自汗盗汗等症状。"",""product_name"":""唐洛泰补虚消渴合剂6支*2盒"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""不良反应或禁忌详见药品说明书""},""user_info"":{""user_id"":75584195}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/8cb6658204a78486f872453a5de036a6_1080_1920.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":83022858144,""type"":2,""approve_id"":""黑药广审（视）第270331-05439号"",""effect"":""益气养阴，生津止渴。用于气阴两虚证糖尿病的辅助治疗，可改善倦怠乏力、气短懒言、口"",""product_name"":""唐洛泰补虚消渴合剂6支*2盒"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""不良反应或禁忌详见药品说明书""},""user_info"":{""user_id"":75584193}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/cbc169adfbd4313f47e05f4474c5d331_1080_1920.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":39740054561,""type"":4,""approve_id"":""青械广审（文）第290429-04190号"",""effect"":"""",""product_name"":""安佰通 穴位眼贴 （一盒6贴体验装）安佰通护眼贴 缓解眼干眼涩 眼疲劳 视物模糊 等中老年眼部不适症状"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""注意事项或禁忌详见说明书""},""user_info"":{""user_id"":75565662}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/0c4562a6a15f6a4d1c3fd810bd4d8d07_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":87200109061,""type"":4,""approve_id"":""豫械广审（文）第270904-86627号"",""effect"":"""",""product_name"":""养世纪 医用远红外治疗贴 在家轻松调理膝关节疼痛、半月板损伤、类风湿性关节炎、滑膜炎效果好"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""注意事项或禁忌详见说明书""},""user_info"":{""user_id"":74599612}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/f67a01394c5dc28b575e8800be2ea63f_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":78229577218,""type"":2,""approve_id"":""青药广审（文）第251231-00523号"",""effect"":""扶正固本，滋阴助阳。用于阴阳两虚所致的神疲乏力，头晕耳鸣，健忘失眠，暧膝酸痛，夜尿频多"",""product_name"":""[鲁抗大地]参鹿扶正胶囊 0.35g*10粒*2板 补肾虚，滋阴补阳、扶正固本，专攻阴阳两虚引起的神疲乏力，腰膝酸软，夜尿频多，头晕耳鸣"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""不良反应或禁忌详见药品说明书""},""user_info"":{""user_id"":74587602}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/1218b4ec81eb88a4598377cd4c7200cc_1080_1920.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":78229577218,""type"":2,""approve_id"":""青药广审（文）第251231-00523号"",""effect"":""扶正固本，滋阴助阳。用于阴阳两虚所致的神疲乏力，头晕耳鸣，健忘失眠，暧膝酸痛，夜尿频多"",""product_name"":""[鲁抗大地]参鹿扶正胶囊 0.35g*10粒*2板 补肾虚，滋阴补阳、扶正固本，专攻阴阳两虚引起的神疲乏力，腰膝酸软，夜尿频多，头晕耳鸣"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""不良反应或禁忌详见药品说明书""},""user_info"":{""user_id"":74587599}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/719004fe08d6b75b0f0854d6fd7fe566_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":82777154890,""type"":4,""approve_id"":""晋械广审（文）第260113-07535号"",""effect"":"""",""product_name"":""济良方远红外治疗贴辅助治疗颈椎病头晕恶心 手麻脚麻 脖子僵硬"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""注意事项或禁忌详见说明书""},""user_info"":{""user_id"":73858799}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/3e621d03617203bcb14159d6b7961729_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":87325980602,""type"":4,""approve_id"":""豫械广审（文）第270714-86014号"",""effect"":"""",""product_name"":""贴身邦远红外治疗贴颈椎肩周炎腰间盘膝盖疼痛滑膜炎半月板损伤"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""注意事项或禁忌详见说明书""},""user_info"":{""user_id"":72742888}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadvideo2.baidu.com/ebc514a58841d6da0f4f2128a67d6079_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":39740054561,""type"":4,""approve_id"":""青械广审（文）第290429-04190号"",""effect"":"""",""product_name"":""安佰通 穴位眼贴 （一盒6贴体验装）安佰通护眼贴 缓解眼干眼涩 眼疲劳 视物模糊 等中老年眼部不适症状"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""注意事项或禁忌详见说明书""},""user_info"":{""user_id"":72597813}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadvideo2.baidu.com/555b61033d0205c99e29831b0dd81c03_1080_1920.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":83603420638,""type"":3,""approve_id"":""冀食健广审（文）第260808-00284号"",""effect"":"""",""product_name"":""【2瓶】北京同仁堂 天麻片 改善失眠 快速入睡 老年人改善失眠多梦 严重失眠 告别顽固失眠"",""suitable_crowd"":""睡眠状况不佳者"",""unsuitable_crowd"":"""",""tip"":"""",""notice"":""保健食品不是药物，不能代替药物治疗疾病""},""user_info"":{""user_id"":72189673}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadvideo2.baidu.com/35061815bf92f675ddc73ad01e5aed87_1080_1920.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":83018232153,""type"":3,""approve_id"":""冀食健广审（文）第260808-00284号"",""effect"":"""",""product_name"":""北京同仁堂天麻片 【专为失眠研发】 快速改善入睡困难 失眠多梦 严重失眠专用 告别顽固失眠"",""suitable_crowd"":""睡眠状况不佳者"",""unsuitable_crowd"":"""",""tip"":"""",""notice"":""保健食品不是药物，不能代替药物治疗疾病""},""user_info"":{""user_id"":69502246}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/68a68ff57ea839c75b3195f574042f5f_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":80753803305,""type"":2,""approve_id"":""鲁药广审（文）第251203-03920号"",""effect"":""用于18岁及以上成人体重超重（体重指数≥24)患者的治疗。使用本产品，应同时配合低热低脂饮食。"",""product_name"":""【198元/12盒】官网正品赛乐赛奥利司他胶囊 排油减脂轻松瘦懒人减肥常备"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""不良反应或禁忌详见药品说明书""},""user_info"":{""user_id"":67515293}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/349a14041c28adb0d2bcb933763ab854_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":80753803305,""type"":2,""approve_id"":""鲁药广审（文）第251203-03920号"",""effect"":""用于18岁及以上成人体重超重（体重指数≥24)患者的治疗。使用本产品，应同时配合低热低脂饮食。"",""product_name"":""【198元/12盒】官网正品赛乐赛奥利司他胶囊 排油减脂轻松瘦懒人减肥常备"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""不良反应或禁忌详见药品说明书""},""user_info"":{""user_id"":67515289}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/b5f0c0e367038cb476af40e72245e57e_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":82888215844,""type"":4,""approve_id"":""鄂械广审（文）第270122-20073号"",""effect"":"""",""product_name"":""泰三舒YP型医用退热凝胶白斑黑色素沉淀一涂一抹快速使用大方出门"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""注意事项或禁忌详见说明书""},""user_info"":{""user_id"":64605469}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadvideo2.baidu.com/1fa6378a31081f03bf12867515705eef_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":88266947508,""type"":4,""approve_id"":""豫械广审（文）第260428-13659号"",""effect"":"""",""product_name"":""甲状腺康™适用于甲状腺结节、甲状腺肿大、桥本氏甲状腺炎、淋巴结、淋巴结肿大等甲状腺问题"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""注意事项或禁忌详见说明书""},""user_info"":{""user_id"":75952013}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadvideo2.baidu.com/f522d31d93d6c7d674676cee886f9d27_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":88266947508,""type"":4,""approve_id"":""豫械广审（文）第260428-13659号"",""effect"":"""",""product_name"":""甲状腺康™适用于甲状腺结节、甲状腺肿大、桥本氏甲状腺炎、淋巴结、淋巴结肿大等甲状腺问题"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""注意事项或禁忌详见说明书""},""user_info"":{""user_id"":75952012}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadvideo2.baidu.com/1fa6378a31081f03bf12867515705eef_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":88266947508,""type"":4,""approve_id"":""豫械广审（文）第260428-13659号"",""effect"":"""",""product_name"":""甲状腺康™适用于甲状腺结节、甲状腺肿大、桥本氏甲状腺炎、淋巴结、淋巴结肿大等甲状腺问题"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""注意事项或禁忌详见说明书""},""user_info"":{""user_id"":75952011}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadvideo2.baidu.com/eddc902423f4f8a4904155f42d14e5ed_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":88266947508,""type"":4,""approve_id"":""豫械广审（文）第260428-13659号"",""effect"":"""",""product_name"":""甲状腺康™适用于甲状腺结节、甲状腺肿大、桥本氏甲状腺炎、淋巴结、淋巴结肿大等甲状腺问题"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""注意事项或禁忌详见说明书""},""user_info"":{""user_id"":75952010}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadvideo2.baidu.com/176aee28f3b23adcaeae8b1e7ae85f27_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":88266947508,""type"":4,""approve_id"":""豫械广审（文）第260428-13659号"",""effect"":"""",""product_name"":""甲状腺康™适用于甲状腺结节、甲状腺肿大、桥本氏甲状腺炎、淋巴结、淋巴结肿大等甲状腺问题"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""注意事项或禁忌详见说明书""},""user_info"":{""user_id"":75952007}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadvideo2.baidu.com/e2d245663ca7e0089f480d79eac6cbe7_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":88266947508,""type"":4,""approve_id"":""豫械广审（文）第260428-13659号"",""effect"":"""",""product_name"":""甲状腺康™适用于甲状腺结节、甲状腺肿大、桥本氏甲状腺炎、淋巴结、淋巴结肿大等甲状腺问题"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""注意事项或禁忌详见说明书""},""user_info"":{""user_id"":75952006}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadvideo2.baidu.com/b741d6ca8e66155a2d5fdff41044fcc5_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":88266947508,""type"":4,""approve_id"":""豫械广审（文）第260428-13659号"",""effect"":"""",""product_name"":""甲状腺康™适用于甲状腺结节、甲状腺肿大、桥本氏甲状腺炎、淋巴结、淋巴结肿大等甲状腺问题"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""注意事项或禁忌详见说明书""},""user_info"":{""user_id"":75952004}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadvideo2.baidu.com/d237581abf52eeb9d7e103076e003ef2_1080_1920.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":87820480379,""type"":4,""approve_id"":""豫械广审（文）第261130-23619号"",""effect"":"""",""product_name"":""盛源青莲远红外磁疗贴专攻腰椎疼痛麻木神经痛中老年专用管用有效"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""注意事项或禁忌详见说明书""},""user_info"":{""user_id"":75639566}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/0a070adc26db06b1f7e6dc9b5e16fab5_720_1280.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":83022858144,""type"":2,""approve_id"":""黑药广审（视）第270331-05439号"",""effect"":""益气养阴，生津止渴。用于气阴两虚证糖尿病的辅助治疗，可改善倦怠乏力、气短懒言、口渴喜饮、五心烦热、自汗盗汗等症状。"",""product_name"":""唐洛泰补虚消渴合剂6支*2盒"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""不良反应或禁忌详见药品说明书""},""user_info"":{""user_id"":75584195}}"
"{""business_code"":""TianShuAds_AI_tool"",""third_uid"":0,""video_url"":""http://nadecomvideo.baidu.com/8cb6658204a78486f872453a5de036a6_1080_1920.mp4"",""callback"":{""remote_type"":1,""address"":""http://api.baidu-int.com"",""path"":""/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo""},""goods_info"":{""product_id"":83022858144,""type"":2,""approve_id"":""黑药广审（视）第270331-05439号"",""effect"":""益气养阴，生津止渴。用于气阴两虚证糖尿病的辅助治疗，可改善倦怠乏力、气短懒言、口渴喜饮、五心烦热、自汗盗汗等症状。"",""product_name"":""唐洛泰补虚消渴合剂6支*2盒"",""suitable_crowd"":"""",""unsuitable_crowd"":"""",""tip"":""请咨询阅读产品说明书或者在医务人员的指导下购买和使用"",""notice"":""不良反应或禁忌详见药品说明书""},""user_info"":{""user_id"":75584193}}"
