Video URL,Product Name
http://nadecomvideo.baidu.com/1079cd10d62aa777923998515424a740_720_1280.mp4,【瘦身专用】冰冰瘦医用穴位磁疗贴瘦身贴减肥减重不怕胖q
http://nadecomvideo.baidu.com/e5c4afb59aa608c7a7b3af90dd97b9ee_720_1280.mp4,"[蛮龙]蛮龙液 50ml*1瓶[云龙制药]1瓶蛮龙液+1瓶海马粉 补肾壮阳，填精益髓；用于肾虚精亏，阳萎早泄，梦遗滑精，腰膝酸痛,小便频数，保密发货"
http://nadecomvideo.baidu.com/1c6d611bf8b2d7c68384d6517db415df_720_1280.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/032c2f68336dc9c483400af3dacc9129_720_1280.mp4,为关节疼痛研发，【4盒装】改善腰/肩/腿部关节等多年问题
http://nadecomvideo.baidu.com/b8c4a06dbaacd6d70352f60928ea320b_720_1280.mp4,"[蛮龙]蛮龙液 50ml*1瓶[云龙制药]1瓶蛮龙液+1瓶海马粉 补肾壮阳，填精益髓；用于肾虚精亏，阳萎早泄，梦遗滑精，腰膝酸痛,小便频数，保密发货"
http://nadecomvideo.baidu.com/62f2037ae0fae15342178cea5e8f8973_720_1280.mp4,"[蛮龙]蛮龙液 50ml*1瓶[云龙制药]1瓶蛮龙液+1瓶海马粉 补肾壮阳，填精益髓；用于肾虚精亏，阳萎早泄，梦遗滑精，腰膝酸痛,小便频数，保密发货"
http://nadecomvideo.baidu.com/c765a825e08a7d9bba01153a78b915c6_720_1280.mp4,[玛尚廷]八正颗粒 铝塑复合袋膜包装/2.2克/袋×3袋/盒[玛尚廷]主治泌尿系统清热、利尿、通淋，用于湿热下注，小便赤短、淋沥涩痛，口燥咽干。
http://nadecomvideo.baidu.com/6e3fdc6bcdf715bb90e07db91b4e12a8_720_1280.mp4,[玛尚廷]八正颗粒 铝塑复合袋膜包装/2.2克/袋×3袋/盒[玛尚廷]主治泌尿系统清热、利尿、通淋，用于湿热下注，小便赤短、淋沥涩痛，口燥咽干。
http://nadecomvideo.baidu.com/32eda636c044a6e0f84f11bf9b4636bc_720_1280.mp4,[玛尚廷]八正颗粒 铝塑复合袋膜包装/2.2克/袋×3袋/盒[玛尚廷]主治泌尿系统清热、利尿、通淋，用于湿热下注，小便赤短、淋沥涩痛，口燥咽干。
http://nadecomvideo.baidu.com/065548357b91bd58f658b00a68446ebc_720_1280.mp4,[玛尚廷]八正颗粒 铝塑复合袋膜包装/2.2克/袋×3袋/盒[玛尚廷]主治泌尿系统清热、利尿、通淋，用于湿热下注，小便赤短、淋沥涩痛，口燥咽干。
http://nadecomvideo.baidu.com/e7e9fcbcd2850ad2e5b3d1b0e68a60c2_1080_1920.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/f4637b2408afc10ccd19724e8511d57b_1080_1920.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/81e1cbe0a5b4369778175b788202f7c3_1080_1920.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/ad2c641c0794139306c4a521a3fd4554_1080_1920.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/c8020769d64591b6f16f54e255f804e9_1080_1920.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/0d69b02b76649eacd90535f750e52e52_720_1280.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/0f75a0911b3ac7d527161406d32f847a_1080_1920.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/da51bcebea4a49a0a26dde046ae3a1e0_1080_1920.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/835a47927056bf3ef7cb98894e4e0c03_1080_1920.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/916b667973cc78f341a49a33cf16170f_1080_1920.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/a13fe27b59ba9b654d25f390fde01c11.mp4,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂
http://nadecomvideo.baidu.com/bd59ab3e32c3e0d2fcaf87ee24b22bec_1080_1920.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/5d686e24a7f482964f943c3b6f11e787_720_1280.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadvideo2.baidu.com/e1e910609892bcb8d38bf885b2e194f8_720_1280.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/d3d3308ea4d0df79d80805e2e5b78f7d_720_1280.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/6362c02abbaa6419e19053f79cae5d36_720_1280.mp4,【198元/12盒】官网正品赛乐赛奥利司他胶囊 排油减脂轻松瘦懒人减肥常备
http://nadecomvideo.baidu.com/349a14041c28adb0d2bcb933763ab854_720_1280.mp4,【198元/12盒】官网正品赛乐赛奥利司他胶囊 排油减脂轻松瘦懒人减肥常备
http://nadvideo2.baidu.com/299b40df630c4dacb61378ec295ac8a8_720_1280.mp4,"[蛮龙]蛮龙液 50ml*1瓶[云龙制药]1瓶蛮龙液+1瓶海马粉 补肾壮阳，填精益髓；用于肾虚精亏，阳萎早泄，梦遗滑精，腰膝酸痛,小便频数，保密发货"
http://nadecomvideo.baidu.com/e3e994a3d6b1a7ac48e66dde5e29bcde_1080_1920.mp4,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂
http://nadecomvideo.baidu.com/43a32349491bf69f1c0da90dfd997f89_720_1280.mp4,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂
http://nadecomvideo.baidu.com/55a6cc6764f258a966d7303875e67abd_720_1280.mp4,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂
http://nadecomvideo.baidu.com/37341760355eef9cf2a64fd20e7e22de_1080_1920.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/b5ab7014690cc419180866226ab6c3ec_1080_1920.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/ff3dd4fd98bfe1ab70c96840e9c2d787_720_1280.mp4,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂
http://nadecomvideo.baidu.com/bfb80f72a2231333d796c9de1289a950_720_1280.mp4,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂
http://nadecomvideo.baidu.com/870c26bafa4964217d0a0a6892f99e43_720_1280.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/ba747288d144f6ced81f29a0f3246e6e_720_1280.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/5fabfe9d49966043275c30c2c6846039_720_1280.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/09a5b589af5b2409c5dfad20766380a6_720_1280.mp4,"[蛮龙]蛮龙液 50ml*1瓶[云龙制药]1瓶蛮龙液+1瓶海马粉 补肾壮阳，填精益髓；用于肾虚精亏，阳萎早泄，梦遗滑精，腰膝酸痛,小便频数，保密发货"
http://nadvideo2.baidu.com/ba9e3bb2c0134e90ffe28f616415e300_720_1280.mp4,"[蛮龙]蛮龙液 50ml*1瓶[云龙制药]1瓶蛮龙液+1瓶海马粉 补肾壮阳，填精益髓；用于肾虚精亏，阳萎早泄，梦遗滑精，腰膝酸痛,小便频数，保密发货"
http://nadecomvideo.baidu.com/6ed5a37132a492eb53ac6011de9c10e8_720_1280.mp4,"[蛮龙]蛮龙液 50ml*1瓶[云龙制药]1瓶蛮龙液+1瓶海马粉 补肾壮阳，填精益髓；用于肾虚精亏，阳萎早泄，梦遗滑精，腰膝酸痛,小便频数，保密发货"
http://nadecomvideo.baidu.com/ff5942d9320eef550a2ad509f6950476_1080_1920.mp4,"[蛮龙]蛮龙液 50ml*1瓶[云龙制药]1瓶蛮龙液+1瓶海马粉 补肾壮阳，填精益髓；用于肾虚精亏，阳萎早泄，梦遗滑精，腰膝酸痛,小便频数，保密发货"
http://nadecomvideo.baidu.com/751ae6eb0033abd5261297431a926c57_720_1280.mp4,"[蛮龙]蛮龙液 50ml*1瓶[云龙制药]1瓶蛮龙液+1瓶海马粉 补肾壮阳，填精益髓；用于肾虚精亏，阳萎早泄，梦遗滑精，腰膝酸痛,小便频数，保密发货"
http://nadecomvideo.baidu.com/7211fd316224518547be8bb10838efe6_720_1280.mp4,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂
http://nadecomvideo.baidu.com/305362724b080a64febc4fe968317991_720_1280.mp4,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂
http://nadecomvideo.baidu.com/fcf69f9a9cc762982d952aecc563893c_720_1280.mp4,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂
http://nadecomvideo.baidu.com/4e013af40511ff58e8cae484a5a5d4c9_720_1280.mp4,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂
http://nadecomvideo.baidu.com/5b30f93a7cd7d56bf90c593618884ab9_720_1280.mp4,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂
http://nadecomvideo.baidu.com/9b6ab6972a624720c0a5a004a38b3314_720_1280.mp4,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂
http://nadecomvideo.baidu.com/6dd7b76638f868b1d8ba9b095a2c2734_1080_1920.mp4,欧修堂 穴位贴敷治疗贴 针对肝囊肿，急慢性肝炎，肝损伤等，专为肝部问题研发，传统工艺制作，成分科学配比，专业团队一对一指导
http://nadecomvideo.baidu.com/64b7a4020ab37e2892bc832f15bca26a_720_1280.mp4,"[蛮龙]蛮龙液 50ml*1瓶[云龙制药]1瓶蛮龙液+1瓶海马粉 补肾壮阳，填精益髓；用于肾虚精亏，阳萎早泄，梦遗滑精，腰膝酸痛,小便频数，保密发货"
http://nadecomvideo.baidu.com/dd0770969b410904efe5fb16d13df14e_720_1280.mp4,"[蛮龙]蛮龙液 50ml*1瓶[云龙制药]1瓶蛮龙液+1瓶海马粉 补肾壮阳，填精益髓；用于肾虚精亏，阳萎早泄，梦遗滑精，腰膝酸痛,小便频数，保密发货"
http://nadecomvideo.baidu.com/98623b9569b72175eecc86e0988c7aca_720_1280.mp4,"[蛮龙]蛮龙液 50ml*1瓶[云龙制药]1瓶蛮龙液+1瓶海马粉 补肾壮阳，填精益髓；用于肾虚精亏，阳萎早泄，梦遗滑精，腰膝酸痛,小便频数，保密发货"
http://nadecomvideo.baidu.com/e690d0b8065effde060d1405c88654c6_720_1280.mp4,"[蛮龙]蛮龙液 50ml*1瓶[云龙制药]1瓶蛮龙液+1瓶海马粉 补肾壮阳，填精益髓；用于肾虚精亏，阳萎早泄，梦遗滑精，腰膝酸痛,小便频数，保密发货"
http://nadecomvideo.baidu.com/916b667973cc78f341a49a33cf16170f_1080_1920.mp4,【熊宝堂熊胆粉】口苦口干 失眠多梦 熬夜喝酒应酬伤肝 专业调理肝损伤脂肪肝酒精肝排肝毒
http://nadecomvideo.baidu.com/fa92655882a753acd385410049543046_720_1280.mp4,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂
http://nadecomvideo.baidu.com/c150a549d81796a1ec432c9e526ddbc4_720_1280.mp4,[桐君阁]还少丹 9克/袋x2袋/盒[桐君阁]补肾虚，温肾补阳，扶正固本，专攻脾肾虚损引起的腰膝酸软，体力不支，夜尿频多，耳鸣目眩，管用有效!
http://nadecomvideo.baidu.com/14786e5f89fe9bc3ecc4ae36e4365fa6_720_1280.mp4,【2盒】疗程试用装（适用慢性胃炎）
http://nadecomvideo.baidu.com/4bb36f4bc2f29724a216aa6b7b93f94f_1080_1920.mp4,【2盒】疗程试用装（适用慢性胃炎）
http://nadecomvideo.baidu.com/20f797c5aa5b05a91001f90036a96418_1080_1920.mp4,【2盒】疗程试用装（适用慢性胃炎）
http://nadecomvideo.baidu.com/c41794151569a220888fa1d5b009d81b_1080_1920.mp4,【2盒】疗程试用装（适用慢性胃炎）
http://nadecomvideo.baidu.com/17d505d1eb8e55d2e0c1ddc7d8580aaa_1080_1920.mp4,【2盒】疗程试用装（适用慢性胃炎）
http://nadecomvideo.baidu.com/e48a89c3a4ae263dd256caaaf04b6404_1080_1920.mp4,【2盒】疗程试用装（适用慢性胃炎）
http://nadecomvideo.baidu.com/6be589597e1eaa871826ae11b88d5df8_720_1280.mp4,艾閖口腔溃疡专用组合 口腔溃疡含漱液 口腔溃疡涂药棒
